,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD124,CD127,CD138,CD144,CD150,CD154,CD169,CD197,CD1c,CD2,CD223,CD224,CD226,CD244,CD254,CD257,CD26,CD269,CD278,CD279,CD28,CD3,CD30,CD303,CD305,CD307d,CD32,CD326,CD336,CD35,CD366,CD38,CD4,CD41,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD66b,CD69,CD7,CD70,CD81,CD82,CD88,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,Ig,Mac,NLRP2,Podoplanin,TCR,TIGIT,XCR1,group
106-1,0.7495998478699175,0.9078499398734732,0.7256451100235093,0.8099280951496504,1.0565173881272705,0.5784225140196377,0.7362964354049684,1.5127201958953083,0.689848225117997,0.7316044812100144,0.7918667157331707,0.7521281702565588,0.6651997707190439,0.9395431750398734,0.6730944195375813,1.5583588627910032,0.7121861611546428,0.9433194108259022,1.1628603667389377,0.6690100269883651,0.6928625956094762,0.6692205655961427,1.2013565229547993,0.7539464740560348,1.1243387366909012,0.8987557651222732,1.4602193377817374,1.90962283677141,0.6373599665130362,0.7198545683641641,0.8535567934381064,0.6571386925006911,0.5213871963657896,0.5178258310282319,0.7868182766044898,0.6677247062299255,0.6185338898403734,0.7501883817327847,1.9296056177494247,0.6237282207234756,1.0662726070885695,1.1551944411655544,1.0212410632735331,1.1543884431806293,0.9776991379060226,1.2181051898335382,2.12958043204788,1.373184174108423,0.8962786090824993,1.2525051052906988,0.6633908569909276,1.2893252704510598,0.5328176708966917,0.5541850731059759,1.1398049772370604,0.7117856903397219,0.7733785718922604,0.9092982507704629,0.5921202744531138,1.206280043771119,0.9697326764446756,1.1102744043810389,0.6082060037432722,0.624920120406495,0.7653480445185821,0.5256734792350868,0.6965246654062013,0.6936011265041676,0.9611906471183815,1.6980649000495511,0.7279439263007038,0.7088354244638572,severe
33-2,0.4657972586168682,0.2542288272940806,0.40335055230178896,0.13180208495326032,0.34839870273867496,0.20107030825970054,0.3242142251306532,0.24361280240243544,0.4209653799482167,0.321100034933184,0.22879797983017458,0.4702452161830569,0.3177020580009634,0.41015817532193466,0.5656042868240062,0.5585884152127093,0.3010457633205295,0.44169603286649867,0.33989209287503447,0.20109275604748933,0.4279870065165421,0.2489880591624782,0.3977950104242889,0.3358854319283599,0.422420003700187,0.3443515051876535,0.37759436018371445,0.693164154754457,0.3602490721893783,0.35437881394065457,0.190194894750696,0.3368583079790556,0.2671402271290047,0.39322363610558064,0.37732170655748654,0.2564611461901606,0.25079538853201133,0.22129227832749726,0.7633625390478685,0.4778732764490502,0.5135055334425356,0.23364052031450785,0.42926549788544455,0.23395162022176888,0.2665043727809375,0.4772155330851314,0.7157588437669964,0.5077228608432882,0.2689949855731617,0.24399390086519782,0.5513071854334402,0.23037964258623111,0.7803302025702606,0.2708169574267131,0.3894657788615699,0.32993987465067054,0.17756768775603538,0.39155684083655806,0.23065919146650282,0.33304285722640975,0.34432964614248307,0.3419821204791544,0.2111635835709637,0.595477910827557,0.6268813102235591,0.22522071941926183,0.350671566699109,0.504632200402581,0.584084660144919,0.44303521666079826,0.35002548127037814,0.3983198682766148,severe
35-2,0.7539346890292421,0.741016663784455,0.5921772448370316,0.789674289819895,0.5153565576344732,0.3031514096490959,0.6588630073469643,1.4090691284175614,0.6731803822642494,0.7055603663799908,0.8283739173829173,0.7760794783425814,0.5665715348239231,0.9392124009859186,0.7613789660251625,1.7504248309816834,0.6952052698680037,0.7813431333492182,1.0409338488018918,0.3622444574845877,0.6836017090760103,0.6493015917393394,1.7261363261328737,0.7874159294340578,1.1804665933725536,0.7355228824309268,1.6415705284089745,2.0785782428355564,0.7275618013945252,0.7263544994430069,0.7429669953807249,0.6465415472767526,0.2789071546090903,0.5484052099858847,0.9129961287085749,0.30154468806561663,0.5231589265042589,0.5744393163656093,2.279155903151359,0.27443632212026814,1.1207988422770991,1.0058995101163744,0.8068742352863885,1.2208232792599496,0.9390329949868921,1.4586581160385588,2.2566155680719224,1.6686415226777565,0.5472814970859607,1.0395604855817175,0.5596854007677339,1.4567466240873983,0.41970382144211893,0.6535524690832177,1.4035524208641021,0.7408051339486769,0.8704946186002612,1.0524808047466658,0.489069633010587,0.8697750714502451,0.9211213446922739,1.1264605677484556,0.27028511015128037,0.5467702308211482,0.8392301230488294,0.5666790269725123,0.6739125596197415,0.5402379231868729,0.8497550750394738,1.9724708123574413,0.6433529006553889,0.6045797775181345,severe
96-1,0.6529812262726803,0.6765685538806259,0.6083037634296611,0.6961493433043985,0.9630971864630642,0.43171059850190363,0.645247421432921,1.4094723502460724,0.6031795482434118,0.6455842850698361,0.7596405359207029,0.6377254346666534,0.5732091542504976,0.8196556589920183,0.663467419400989,1.4514402444379229,0.639020705759282,0.9493763556310116,1.0935582741412464,0.44521733061176355,0.6354928522450995,0.6606765780790834,0.9652190200752265,0.6453673787222441,1.038615146331563,1.0271511972834422,1.4435008427939178,1.6607119016722378,0.5988142431441584,0.7167259297694413,0.5449436142997444,0.6075879405575936,0.31862045563272934,0.45820985469661674,0.7007890880381059,0.5184578448067819,0.5438998912266538,0.6027404044809557,1.6716388919939213,0.5234808603510462,0.891465080178983,0.7650741090611005,0.92952028739122,1.0438703199205623,0.7716027601497382,1.3369951673456395,1.9368288396493358,1.1787725017552373,0.7481730523967548,1.0577323583322256,0.5642328978133864,1.1464295661752684,0.5148563976331388,0.41077808791176446,0.7409177824425095,0.653231214946217,0.7433844979674317,0.8669417213492906,0.49307168227309717,1.0511057231459582,0.823127282978152,0.7740428579614355,0.40796014439112543,0.5359642701372562,0.5395940596800199,0.43063561273555395,0.5513571068137996,0.5854978175595835,0.8598829797532354,1.4597101240294406,0.580673535334817,0.5877417547534756,severe
96-2,0.5598316915701333,0.5801498994736828,0.43176231414988203,0.5397677413574566,0.8224135732200466,0.2562466596777157,0.5237805402244315,1.381598990905608,0.4945005491062189,0.4986165133734022,0.5605520264891344,0.5026202079638816,0.46406835174442085,0.7119759517479958,0.5636675926272416,1.3488003243198348,0.5523167490699152,0.780955874072255,0.9725532862050065,0.31713414882201746,0.4927538850453243,0.49561751118621716,0.8851593631191897,0.5832187454214027,0.7756605819123811,0.740400749483573,1.2898843328347283,1.5381302495333218,0.44908812730745923,0.4920183536854574,0.4306972709041985,0.43525472275028104,0.26370522441430544,0.3546951011727358,0.5579410456814379,0.39200715719946805,0.47500436601715434,0.35073855077242705,1.469183226864563,0.30116440795307164,0.7976099957044746,0.6196162962998423,0.8127765391905958,0.9494199982432866,0.5502766231030554,1.208236859529485,1.6971888081015776,1.071066108604991,0.641101568974725,0.9325180471073117,0.43812009612907526,0.9686851278824328,0.37662536593827317,0.3181463614734131,0.8005555769829068,0.5429520298218157,0.6444533229266418,0.781474935839321,0.3557904002878551,0.829120138173958,0.7349399833699685,0.6193487987101522,0.29450492059155153,0.3859231222868691,0.4364288512328562,0.35674721860031483,0.47255019730775394,0.47867901349035197,0.768881524995908,1.4034035043937176,0.4811478333269566,0.4870038056781893,severe
87-1,0.6985680775063471,0.8125958294167427,0.6192659938666185,0.8244949784832099,0.9794902966382699,0.48575499171801345,0.6846427775432756,1.4371074195154143,0.6228754157136273,0.6680960937180326,0.8258807665299988,0.6749488054167383,0.616591988998896,0.8400663691324703,0.652481266606254,1.5781494409032968,0.6528408877677101,0.7908409771937689,1.2040766185610496,0.5599268043923049,0.637380733839915,0.6376747241397748,1.1669280578509098,0.7153150382564604,1.0128536181076928,0.9466324775415822,1.389249758463878,1.763858865528915,0.614408152399765,0.6726054615031871,0.7111922071984368,0.5968187160038151,0.4660071588987037,0.47035946741335916,0.7710034273074953,0.5525387636551407,0.5868628611123032,0.6417142000457586,1.9030006580658256,0.5202888684929184,0.9979713996462359,1.0113768678958281,0.9651258010694266,1.0320975258673564,0.9477957831275714,1.1885953148026491,2.0527790834133732,1.3131841773894681,0.8344152073972058,1.1671164425746448,0.6457480590385445,1.2173647231359404,0.47289602182762674,0.485195758685206,0.9682801169286486,0.6591135831892206,0.8204925819958482,0.864061168464203,0.4887072319578919,1.1595637738275315,0.9495552722329632,1.2210894328362245,0.5054409688364132,0.5866281974922036,0.6988465379618508,0.49862015148686756,0.6836628081352834,0.6409442560318186,0.924312785697501,1.56919673233459,0.6026769651098488,0.5731054229258796,severe
86-1,0.7179881794972979,1.3926552827055434,0.8626656193687603,1.071179057594841,1.3683939318318266,0.49294850472731816,0.7573619086224043,1.4572375089664977,0.7281669670389548,0.853169077502187,1.1787991390857309,0.7754497878588139,0.83548249974352,1.1362219666167819,0.36379773611889626,1.8542988385649142,0.8161320022307509,1.3338917307448956,1.4489236605754707,0.7205786363558621,0.6112730543172968,0.8216802427850255,1.3477011592460244,0.8037176152788175,1.6101751243618208,1.5464583986991387,1.3514827739579576,2.298813921065743,0.7707889960211571,0.846169677869368,1.1607289160851575,0.7547492926780013,0.6069298411677649,0.43679041239272,0.8729592747752724,0.6263435288882663,0.7925144620502413,1.0112462688764894,2.374019742301977,0.7914670579734702,1.1955689456253582,1.2009931321517315,0.7942000793657312,1.3972990780881653,1.2949010822430271,1.5703125424465652,2.446555441220324,1.4632334194406091,1.1776318870821894,1.9872909127047762,0.7709330959007393,1.2528858564579066,0.6143787972389393,0.9071730967055551,1.2532956246383302,0.8166766877242723,1.090871632530641,1.030154887390315,0.5151123341703379,1.3297899108832203,1.331892303353051,1.3649466082360475,0.6013825256275782,0.791872833773599,0.8612895392220987,0.5898103989999047,0.8424125479802255,0.7860008543636234,0.5302961207311638,2.0691313313638693,0.8661497680419971,0.7126034162066568,severe
86-2,0.6401347998796253,1.1954734073042839,0.7927759844432628,0.8906490488345622,1.1325226875613459,0.38159986041091787,0.6729597288104535,1.534705111379556,0.7010828608578444,0.6747745036559312,1.0377140373380747,0.6755812059784162,0.6171850824155445,1.2227541306667309,0.6076255003342683,1.5489741702271638,0.6751497247390753,1.0318179934827383,1.1362476911197639,0.4603843523881905,0.6161280284938299,0.8575063182883644,1.249129463151532,0.745614302351084,1.3329896441144464,1.0803587559254317,1.399870650174449,2.184678705021296,0.7017844540223899,0.727621866129713,0.9384501157418927,0.6438600743742552,0.42054573032720877,0.683347094923017,0.7490330468929204,0.48299564690304425,0.6748468774984603,0.6822716304315143,2.2754113507695024,0.4162872862577204,1.1044746554794453,1.1550354469133979,0.6594944528152508,1.355106591373969,0.9351820388257613,1.465512539081839,2.293429634571509,1.3941096291729034,0.9422178519698357,1.5702124007605944,0.707929474469169,1.3043809160486168,0.48014194987832504,0.533987889135959,1.3580267940789659,0.7529553895978834,0.8617374197901781,0.825288791457953,0.5026108721198425,1.0177843220163907,1.2135850131023243,1.1164691523184649,0.4506224430666776,0.5829683778288226,0.7070219111377569,0.4618734594766239,1.1427896759636524,0.6589208389161785,0.8245992505205091,2.0117622134964854,0.6363463323796632,0.6555264444071939,severe
75-2,0.7068003264336608,0.9384039478469487,0.6018856813838224,0.7102497626413836,1.0133309342801515,0.47199141054896976,0.6915152893536437,1.2931800322914522,0.6461170712497525,0.7013742102524098,0.7863366898045397,0.705289250864746,0.598055514815892,0.9834847630057616,0.6542471091384562,1.3924224049787,0.7170795819970129,0.8161438728483978,1.055598484726402,0.49701519466380534,0.6649450655237329,0.6537680213276335,1.0015950763283559,0.7189310220081198,1.1593086700555713,0.8833297954012447,1.4676644951823856,1.8531929266416531,0.6155316282624462,0.6722544613004379,0.6895705662641151,0.6496627564535246,0.4990209523863183,0.48900686989774084,0.7618817108517534,0.6050987639881484,0.5573553505782657,0.6831371513200792,1.8629499884604988,0.5290994818761063,0.9864240020311426,1.0947566890974518,0.9742958957125117,1.0214250161600589,0.8325551070648202,1.1163703982622815,2.042508166357745,1.2476719655213127,0.8276533368321908,1.0724711233648903,0.650712641699411,1.3597834698698716,0.46926093919333767,0.49171792233995176,1.1520020652875838,0.6463548529560629,0.7832271438027014,0.9226794179370366,0.5683506658059764,1.0647303468724227,0.8946384414591912,1.1229700771791735,0.6192686836465592,0.5811166701798018,0.6862549599193314,0.4986594552290292,0.6839151177325214,0.6736581142804311,0.9483553629839989,1.6389921118505344,0.6474914361705073,0.6264889171532247,severe
70-1,0.35288604404210505,0.34996223810914207,0.40709423365930236,0.33851106332978237,0.5352323452675923,0.20107100760396437,0.3173212207976944,0.7092069600706016,0.3046910430592713,0.32037103731275723,0.3836121578680809,0.36102174807645565,0.3645163489349162,0.6670431647264228,0.21939888982043007,0.9332517426719079,0.3524940929397399,0.43613859045439124,0.45663317564259653,0.2261678957208359,0.28623475578960794,0.2852372074902225,0.6302892359888014,0.38561808565208805,0.7572756363649507,0.43861810868361795,0.9605938009144874,1.3976273565717683,0.2943286327090682,0.33443768796291123,0.35806171205456366,0.3278251187533808,0.1757852637530767,0.2993858374964626,0.3802008199281473,0.3116374501358118,0.3166238623146527,0.35844765680097657,1.3640687459939984,0.32984240136659887,0.6520507134996189,0.8662829331601741,0.42165184628722197,0.7523825863342305,0.3810776255726522,0.6085463348141019,1.4827279127654442,0.808980770396862,0.4405591265797347,0.5719501490807117,0.3386969586142527,1.4515188567688013,0.5856678784886244,0.3250210863344106,0.8971984646888748,0.34043814792328725,0.5109854590644229,0.4399056403077095,0.22383289547036592,0.5664775744366005,0.43770947856812226,0.42539829395438006,0.22703820710369216,0.4103126331238951,0.5501284574608712,0.23336302811985854,0.3306922012566241,0.43643420725183824,0.3828791873446004,1.1465504042883847,0.3316776025658549,0.3696891430735035,severe
33-1,1.4463653511843295,0.3754189608553976,1.0971155286152374,0.35178905350473755,0.7422376940158147,0.417149182035848,1.1288164539303092,0.7533173500878881,1.3388414790522138,0.9967762502359199,0.8255223022829111,1.3779126495834808,1.0929785073781657,1.064202543001523,1.4237721128971463,1.0368573350328947,1.035152803210849,0.8014262928248708,0.8690806644703158,0.3814544685780038,1.2385709422037037,0.9424795310743781,0.6070802514258258,1.1197612482348633,0.7839456689671677,0.9671247648560147,0.7530931392935961,1.3200478587186075,1.1447886239849914,1.1408763409782567,0.4173886787594495,1.0378226314490484,0.621490261114783,2.1736348014200018,1.175118666957924,0.5674213161010336,0.7556477975520923,0.45573947149681615,1.2441390586118997,0.566581201856963,0.7856937566624425,0.9490711002161982,0.7783623091812949,0.5487809623284918,0.5231711730539804,0.906114463605085,1.1694027652222294,0.7010114394154793,0.48355853193771603,0.45283739118318633,1.2965850494351596,0.41744434948759773,1.3049734966403566,1.075221593759875,0.612006337174691,1.118182500620954,0.5673022966298905,0.8309835414090445,0.758609406587999,0.7467353296118159,0.8873397532349395,0.49773094859871186,0.5160362906848556,1.3927015408051322,1.4171371510114423,0.6725015434219576,0.9798846485795085,1.4463376181478458,1.3689942128391317,0.7909197335375384,0.9362870095047964,1.2176906722944696,severe
51-1,0.3730841883261222,0.4321691440756535,0.4096299096117341,0.3937480059294379,0.5265195283816323,0.19122052780294646,0.3227490896125802,0.8927477007555243,0.3238879200763038,0.33801476119426954,0.4327272213762538,0.3710869859063375,0.37234322112514656,0.6457197916046618,0.22104056603706032,0.9808187350762146,0.3521173033797784,0.4777074857399234,0.5116597926562342,0.23162432853241996,0.300059513103373,0.30916522030792815,0.7948581867454377,0.3667650778553204,0.7253404236562713,0.5261836647266668,0.9175300250259824,1.2617243654796588,0.2917150689616168,0.3364997342770516,0.3468712992763951,0.3345331918662186,0.18740917375769897,0.30565652902405804,0.3813084905327335,0.3055305737552478,0.2851339225321129,0.2925001717968497,1.5781947973921524,0.3056717037888428,0.6375770391816767,0.6704336727390285,0.45006229429895084,0.8095489773293058,0.39979861080098683,0.7275605486614203,1.514403588422672,0.9334232638831795,0.4349726033009093,0.5543898967938835,0.36035297284330203,0.7502351393661214,0.5844598518124696,0.2822190366654991,0.8241844559897733,0.35826148208818864,0.43350776932929225,0.47257580429884927,0.2481382700619562,0.6324728771277297,0.5103497261540269,0.5748975894120252,0.2270757716088208,0.4229187930373998,0.533824164102481,0.23907628365742567,0.34369337189245797,0.44600021730759526,0.3955606753199063,1.0278446666173076,0.35272399204087973,0.37769489282629076,severe
