,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD122,CD138,CD154,CD158b,CD16,CD169,CD197,CD1c,CD2,CD223,CD224,CD226,CD244,CD254,CD257,CD269,CD30,CD303,CD305,CD307d,CD319,CD32,CD326,CD335,CD336,CD337,CD35,CD366,CD38,CD4,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,Ig,KLRG1,Mac,NLRP2,Podoplanin,TCR,TIGIT,group
106-1,0.7058153268324453,0.8122543210053292,0.6415709586320331,0.9641872792627771,1.1547711480832752,1.0004954794622014,1.375779328772685,0.6572114825343899,0.7089989133631333,0.9578832466393781,1.9312237572031232,0.6468669626764233,0.6990012336633907,0.7443134900516201,1.1782857814742396,0.7107905104826306,0.7874507298688185,1.1254196914988623,1.5245223032708228,0.6714794129365242,0.5742622292922056,0.7556128140304494,0.6553914717048549,0.6655173223934534,1.054573655012631,0.6427110547674902,0.6912463490056061,0.6218570575342833,0.4858899460706934,1.4111724006755335,0.7267364746980012,1.1932669528361484,0.6725824521092306,0.8962746395438951,1.45940902397156,0.9117481979454061,0.5940791035592426,0.9072903605638037,1.580264799765186,0.964340594640856,1.0497658835988426,0.9350413689301669,1.1183103808767971,0.8794819901395359,1.1507007874037707,1.7196269788629406,1.483568985595772,0.6990218112579908,0.9724074248146386,0.622996173973544,0.7545779073767008,0.7210232970026954,0.5555029357713246,1.6053717210679344,1.017895988417694,0.8609429428394418,1.1171462067139355,0.693511249451403,0.8300497676141528,0.6717746322336727,0.6472420983104273,1.0460546022954107,0.7648545002299917,0.6354093018923788,0.9575412774692195,1.0002779061181917,0.8707796856769071,severe
26-2,0.10580466937850132,0.10050385035855901,0.09705654930926143,0.22511946914877845,0.20969313795426855,0.3198072179144345,0.19949805965848783,0.12571697063508974,0.09487007562475654,0.3947829573371702,0.6570067358298621,0.06706827007641478,0.08199137561122635,0.1567463959921958,0.2270860167631773,0.05041281149796107,0.08150910398644885,0.1638501205539987,0.42012218372814764,0.12072169503114404,0.080527544752258,0.058035411112072326,0.0709809577075805,0.05806517870375101,0.2983484832084104,0.07879359756349257,0.12056810172821471,0.126161472084699,0.10323462733371652,0.28314340396239845,0.05972606083082747,0.14976311509270332,0.11879722456894165,0.11810290233674825,0.32871468374413293,0.04586533093218831,0.10627224265010343,0.18602988082459757,0.2838387738918694,0.11945906893721905,0.1604498328907013,0.0986805265588041,0.0595674312182354,0.05652588406413826,0.20373000511553088,0.33287362823604566,0.4068495675252227,0.1472958597895788,0.24604895391378057,0.07180246493740543,0.0909147307368363,0.07649495712541231,0.11095410248029351,0.4925306652975754,0.16954219464349207,0.07756820543082998,0.13817945153096495,0.15051530069876418,0.13724873292840947,0.10171959213889231,0.07185004509747285,0.19754504148375535,0.10694708274775927,0.08308596118813757,0.1677766101787599,0.0589548367591167,0.2354696358811842,severe
25-1,0.46883733346740475,0.1608706222555765,0.3595359375268016,0.3388134907085008,0.2500296043253251,0.4236625297678081,0.4701159408991797,0.39148228048227834,0.38179155489833644,0.8757223308581562,0.8166691572086067,0.2795075065790583,0.28703020559897874,0.4982183041038017,0.6389987235538177,0.2566994014044773,0.27838151137511996,0.3941703352730714,0.6015177424614456,0.3729965955769956,0.43029592681385576,0.33905335228751815,0.526488639899515,0.33903395994582597,0.2577487199229621,0.30949837708627165,0.31993457912312157,0.2648944693732194,0.6575454761368791,0.3588983900959366,0.3509060456225452,0.33885339005270154,0.18312548451494534,0.3571041899538332,0.5885992075723038,0.14385938913576143,0.16752490038960058,0.4647659589033747,0.6280237371420554,0.3658590535172739,0.28798582647894,0.2263235691395833,0.25970332781707295,0.3892379445643275,0.2507085736911567,0.5303475727631213,0.6172899213244509,0.4035237552228389,0.1771125597823317,0.543401977126269,0.3309520377705457,0.2427108638816911,0.1702617261880814,0.9861430910405212,0.3512034340455986,0.3301145020222912,0.4704142027639725,0.13062059532597606,0.5140408728290988,0.3487982834022343,0.20024659471208384,0.3616581547962365,0.2765660585107235,0.3086341387375988,0.7218165055795969,0.2860662415194256,0.3015913919772731,severe
25-2,0.32154340972542844,0.15992499000727403,0.25614177575176134,0.2320400835288853,0.21893438073928054,0.37450135813894847,0.33282977587845786,0.3751746634361381,0.3293189435395119,0.5563815651695045,0.6168941245215653,0.18603750319758133,0.24163772013765475,0.3126346329713839,0.4231453946297301,0.22099265620428618,0.22624568016090302,0.2540658422048099,0.4424110873244428,0.36297704227972294,0.43879363567001717,0.31194351284920757,0.23538325584741562,0.27947421430915154,0.1871130647927971,0.28864495887875424,0.25457718749158653,0.23395133049730957,0.4222634242127852,0.3241381030115458,0.27583046570278846,0.26983755704676715,0.14169629262179037,0.30334767344439734,0.4093555428570971,0.11413379457318257,0.1116555491599553,0.28892719024206853,0.4421669870239005,0.2676973738089981,0.175928644392969,0.1813289401562794,0.18920260196652172,0.21951320395406562,0.2323552187855462,0.4236687125859633,0.44653789653051795,0.296599700593811,0.12150668327359156,0.5271008900879989,0.29595429115612765,0.20745183001069645,0.1860719421806359,0.7688952955095518,0.2627322060150934,0.24346623790826494,0.30687195098976655,0.1192520782224987,0.3510647545340599,0.27888516448054845,0.1464276684512369,0.23876073468992476,0.2120838977171783,0.2860189449688362,0.5944194775839712,0.18094654598065404,0.2241379249000868,severe
35-2,0.7153445526640633,0.44578592871108214,0.5576067956092464,0.8354761870720175,0.693043842860176,0.7695198270192781,1.6204460076107536,0.6334963846806209,0.6491702591418934,0.9458627320598834,2.20714054796925,0.5022554432292006,0.5960723955156839,0.7258906585230174,0.9583461148232907,0.5772522568228108,0.4148631936460157,1.0743169630371305,1.822568336491675,0.5399105795314608,0.5136646691540141,0.7200989864390958,0.6419623849978071,0.6275511744373956,0.8136835912824684,0.5349862618149608,0.7541271821732044,0.265172979445569,0.471885194984311,1.379048515068384,0.831102822280266,1.2864528762732523,0.22754558518405454,0.9342695711209359,1.1926707669053926,0.36499826163128724,0.16902670319646218,0.8001783042861326,1.5957805915651924,0.8439319645473601,0.785199692630015,0.8755195091885484,0.5474642607061626,0.658961414281319,0.7194192590991769,1.841801972458421,1.6535078708797046,0.5681900694721528,1.0179068659946278,0.6555081512170747,0.6307365615700969,0.44374972326835865,0.4586072455785469,1.849863527745021,0.5116377343708725,0.6726623706073243,1.150031014224073,0.22525045370646707,0.7896091045943352,0.48605068379345095,0.745436508949938,0.8407533153905754,0.6496372536456543,0.4273748782521804,0.7662925681832663,0.6782207805816319,0.6895010497185677,severe
47-2,0.09345108065206793,0.09311625698511143,0.11928950387785814,0.15587017219618768,0.20770960726099577,0.19049455155398679,0.2038140488234185,0.12979772116750898,0.0798815475052253,0.20300382926916025,0.4421321916358736,0.08182059147489766,0.10693931986038423,0.17097834510826676,0.13154018760823336,0.06980193914961388,0.0653338819635936,0.16339121479836474,0.35520180584239547,0.1105472536324174,0.08674206219753787,0.0892369767846091,0.125322993299478,0.09981282352140144,0.229429147911175,0.08383267625499188,0.09890166800354751,0.06306537194249767,0.143600580809546,0.48307277759535994,0.07916345096127528,0.34753580541783563,0.05556217373209465,0.15867742430589604,0.38314045914869016,0.09857422323200629,0.108212502562473,0.15113757691872756,0.2979862854737847,0.15948315067429975,0.16216862851683553,0.1794661859960281,0.09491595375573314,0.08350115974213113,0.16324281944958294,0.5500855229034864,0.28322805641986976,0.12541744157472612,0.22507855103365434,0.07756945774312304,0.09222220171230022,0.06768988806344083,0.09382756564921274,0.6235532336576602,0.12448862604040149,0.10619514864246432,0.27935488266264163,0.12033490067832163,0.10142815662941311,0.06949193045462342,0.09709430950532878,0.11900035193996235,0.08079449957031658,0.09233464061393995,0.09398134745791836,0.10884044802965959,0.12517651159604928,severe
35-1,0.06487714042164869,0.08559585301208045,0.10438555943339393,0.2592788763274666,0.20287985464876326,0.4092855024965583,0.21660596559013137,0.08919828044316415,0.08421206459246304,0.39119672975815273,0.798645176720918,0.08654794082927915,0.12255762075439978,0.10979718894423102,0.21425166468949408,0.07574486193465631,0.10329526248750187,0.22439043380590076,0.5776606504206793,0.08122337350976842,0.062244172612051694,0.06311369903579511,0.06269088433285044,0.06041178348455502,0.2615249057937448,0.05377705952133176,0.1215701385262389,0.07315113973557906,0.0703509383535201,0.3147641615022969,0.08570114223143122,0.27396407137904133,0.12368618157514595,0.16480848142033871,0.5440949651947897,0.06926428674626121,0.09276400279940399,0.2937719073727555,0.4180338616416034,0.1868951842612489,0.2111599524384022,0.09394129271090175,0.09864395020814858,0.0933259394042451,0.2330597483664341,0.562305942954598,0.34310537857801376,0.16693156834917514,0.185258196949366,0.10417615590204565,0.08399685621413623,0.06825457071276883,0.11361243998496336,0.8567194865184604,0.21823312717296056,0.10434562871226416,0.18729542638104088,0.18898906060415088,0.1551703417407191,0.10347837424764475,0.07574217488916334,0.22877435033308385,0.10686481623927103,0.10974161921234282,0.10150020435903033,0.08697837651442486,0.201240671934094,severe
22-2,0.9090953211519048,0.12291212042171452,0.7246393043936363,0.07372199402217665,0.08990811472384394,0.0998523500668236,0.5339026926635562,0.8553677757951811,0.9402861243134404,0.5860785618635886,0.43515762985448025,0.7763421238642607,0.6401820474273361,0.22736816007445151,0.045559354322521034,0.857880306092443,0.2767548140492116,0.6523377268043374,0.27549595127905435,0.6129073798499494,0.5005529751611302,0.850810482140128,0.888868487402594,0.7939720519969246,0.21238347290248827,0.8142589107689553,0.5406162842704899,0.16284809842377834,0.8800479075460377,0.32844555266700876,0.7650650652809773,0.7752529112117471,0.11216278512073148,0.48887615457518,0.33730238548111313,0.08443633532044187,0.2393048009460114,0.0946097789131417,0.4538956222022366,0.05008089239943139,0.19432074087356085,0.34645953207608127,0.07469075932608488,0.1439908780825447,0.11280528163859073,0.2672273499528341,0.2071628519554231,0.4868634268187558,0.05765547026781114,0.4895979524462493,0.9082086862704536,0.30081460462980575,0.3294503207706488,0.46058838554759896,0.2934278853303939,0.5981726845090298,0.0979875082360166,0.0969214186603853,0.4432831650050463,0.5464579523850633,0.7843181561544527,0.39618906184770364,0.746481738695014,0.6063151255220071,0.5202660028818162,0.09463125440798578,0.5750188114525073,severe
20-1,0.49278724778946525,0.172171920465436,0.35216896553935556,0.3086489966301527,0.25228125960702,0.351831536674657,0.49618563673288074,0.4309450586360694,0.4236776813561464,0.5231390214438117,0.8765953642066842,0.285901176619932,0.35346811021059804,0.5398682780031876,0.370067668320256,0.2815406088829384,0.27793548678932745,0.3446330116957818,0.5977534345819264,0.4264258847248883,0.3921400669461003,0.3463997641395268,0.4500299666034045,0.42006526172888026,0.1393805058233426,0.3244058662689428,0.3983768070540223,0.2439234221597079,0.6655337830491832,0.4925862592606456,0.3680258925724879,0.4295237163336043,0.17601289096193445,0.37377293479188217,0.7651180659808785,0.13469636149322256,0.1635334580761479,0.36112967943532126,0.632070759340329,0.24552120374675937,0.23752269500594614,0.2440757575907658,0.26779884776319063,0.20788498998650423,0.26820892464264884,0.4745309038684513,0.6126235692097645,0.40611730914301003,0.16882272229718626,0.6285587408281045,0.31532735367977155,0.30520708600905644,0.1667982176556609,0.7469416609355614,0.3515437510812315,0.3188290379388363,0.36759136373606865,0.10093342079799615,0.5140369513974591,0.36432146337936855,0.212208940239843,0.4490750133403857,0.29940341029228795,0.3427859393653457,0.7337573692545855,0.29489744645274574,0.43261036300673145,severe
20-2,0.23329204959851227,0.13700149915618384,0.22153797104580006,0.21744219344573806,0.18830709310763968,0.3096788790500915,0.3238576802136569,0.35766877151771526,0.27081509460712677,0.345515298118712,0.6235660940179191,0.1642131099165203,0.16916127517973087,0.3122669602559623,0.24445257201027148,0.23386994842663675,0.21219207868331139,0.25148003502104876,0.5257065009849635,0.2757165462155501,0.4698945901079779,0.24650815975404783,0.19607929651260006,0.2757101269018607,0.10150239043447226,0.23767069667331575,0.246426569112013,0.18321706256420847,0.40120194557051914,0.3031918253504406,0.23589235008976464,0.40104286222503543,0.12079773502633728,0.31415980181543396,0.5776211184665586,0.108135992020623,0.10947651779815908,0.23798928976604442,0.386335071349803,0.2266593445244621,0.16764475957993064,0.23710017615789739,0.17919276253262126,0.12993589032773192,0.22482784756668353,0.3977381382220704,0.6178617389150988,0.28349687124284567,0.09278239501348656,0.39257955473311074,0.24034029250048866,0.18494090169331565,0.12315315566425716,0.6776131247954253,0.24243015106572172,0.24188645161107467,0.22619427851207385,0.08744562667346244,0.33272948428635235,0.2788578998240093,0.1390671055720388,0.2720644479644251,0.2066368871161396,0.2685800897997427,0.532004830303623,0.15345348771769088,0.22480987635531682,severe
86-2,0.5982072807878964,0.9609899652297061,0.5904937982734342,0.8421848492028655,1.2910835818742,0.7338414974314096,1.308314569588606,0.7317678662188909,0.6705647465528961,1.1377974630530912,2.4431227539372875,0.5946711431540005,0.8647576553169176,0.6857785820122084,0.9296059747629112,0.6962143909989654,0.8178636863276382,0.9954052986897693,1.7773082152274595,0.6763846315436098,0.7288958801609223,0.7460796021103934,0.6769837742465169,0.7195668876183485,1.1456080442714949,0.728041540967358,0.7227756363937533,0.6110293801767533,0.7010534358505865,2.003489471710686,0.7876421964675169,1.2708836890118598,0.6359500455138226,0.906356446527622,2.092681293960336,0.45903306930647325,0.5843262599013993,0.8222293928776767,1.8747663592979498,1.0797833831658872,0.9130609016410987,1.0401645986654213,0.7571656350817257,0.5971678665407701,1.196311649558469,1.9573436726544373,1.7368348995740543,0.8481968479425583,1.1498073647144584,1.668615297542566,0.7766155691744309,0.6971769374201516,0.5065957965394176,1.8241365653726422,1.2760870826514805,0.7366992181184033,1.1167236385629804,0.559518910055749,0.6584230187081188,0.6900346496117326,0.622455084287379,0.6402016336830618,1.5058403231677993,0.649215052081419,0.8052667301229649,1.0441348825077288,0.7562749856049232,severe
36-2,0.5016547218604948,0.22390714070346757,0.42726635673283336,0.1712689611618137,0.4261108462276739,0.31505241595874317,0.44271754471742936,0.39802819043473253,0.4868140606137835,0.4096618094289599,0.7344392617130967,0.31764123544719236,0.42217625940999254,0.5817034380355076,0.1831935513828149,0.32602439175717923,0.35147119770067625,0.32458789820984135,0.4856494116270185,0.5187480877107108,0.24547657909825288,0.37356278282956557,0.3633505614955087,0.4051801759034766,0.32631145125046407,0.3607970011117654,0.29090332963888177,0.38409854827328016,0.4171008032789544,0.4815174425420312,0.39184532178829734,0.6147605863797553,0.33150604798315625,0.3274358462959433,0.48537003762985537,0.1395819758219312,0.5109249646551186,0.4795068784270179,0.4401209646693363,0.19875395020138442,0.21988592960199657,0.37732729725566777,0.19712527599779422,0.1657467052095935,0.3512298812924111,0.403361059095042,0.36051134217054853,0.6054220298937442,0.19593779850407037,0.46491509882651805,0.3294302597700625,0.38800741138639366,0.256552684356818,0.4457629227994935,0.2971304979903589,0.3085239111558745,0.2556966528109932,0.281396302933246,0.685995701884603,0.6223335003157854,0.24799550722052857,0.4750878786450612,0.39092004282515236,0.5384737251716653,0.6174404506012102,0.2448724424226029,0.3982760852935607,severe
36-1,1.37705021371252,0.3816712516504515,1.1206054918701065,0.5411603663556376,0.8461390976233722,0.7125363777199553,1.2532699378789296,1.3938835992637324,1.406116698544705,0.9822559173464428,1.5742445454556433,1.129694785075949,1.0476678808507551,1.398562815401088,0.5322319723203291,1.0375228345091192,0.7964903123570453,0.8773191752243061,1.0025922680978694,1.2748430516503493,0.9628851730515958,1.1192375973918607,1.1580045899404297,1.1825474962432945,0.7418220605223503,1.0908322521427105,1.0303548253006132,0.784757621541974,2.251794465580483,1.2495162931130124,1.1706594310875074,1.5322921387419128,0.6358653425263581,1.0220036903045635,1.108659062477167,0.2277850200243646,0.6852440716879467,0.7585338339973824,1.0517116345422797,0.47884088712052325,0.6285319873811545,0.8015777615799033,0.2768282970950865,0.35036874540395907,0.6487356856816443,1.2570912930883378,0.6158069764758706,1.326480906592139,0.5581173838024709,1.6340201976175883,1.175434050018964,0.8890500967232413,0.7882477828580288,1.3294862173200035,0.739880442458055,0.9107407363808319,0.684131800846151,0.5778737438711377,1.521650598967019,1.4575718672622464,0.7678046631291098,0.9432810637519025,1.0332352458157503,1.5115728587044313,1.382295905527407,0.3467523857569193,1.0661828998432805,severe
